# newdoc
# newpar
# sent_id = 1
# text = 1 #смех# _ _ _ _ _ _ _ @es1944m-words#@es1944m#7.896#8.458 2 / _ _ _ _ _ _ _ @es1944m-words#@es1944m#8.458#9.02 3 ну _ _ _ _ _ _ _ @es1944m-words#@es1944m#9.02#9.582 4 / _ _ _ _ _ _ _ @es1944m-words#@es1944m#9.582#10.144 5 тут _ _ _ _ _ _ _ @es1944m-words#@es1944m#10.144#10.706 6 проблема _ _ _ _ _ _ _ @es1944m-words#@es1944m#10.706#11.268 7 такая _ _ _ _ _ _ _ @es1944m-words#@es1944m#11.
76	#132.	#132.	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	SpaceAfter=No

# sent_id = 77
# text = 428#132.793 242 на _ _ _ _ _ _ _ @es1944m-words#@es1944m#132.793#133.158 243 секунду _ _ _ _ _ _ _ @es1944m-words#@es1944m#133.
1	428#132.793 242	428#132.793 242	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	SpacesInToken=428#132.793\r\n242|SpacesAfter=\t
2	на	на	ADP	_	_	_	_	_	SpacesAfter=\t
3	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
4	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
5	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
6	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
7	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
8	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
9	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
10	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
11	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
12	@es1944m#132.793#133.158	@es1944m#132.793#133.158	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
13	243	243	NUM	_	_	_	_	_	SpacesAfter=\t
14	секунду	секунда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	SpacesAfter=\t
15	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
16	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
17	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
18	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
19	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
20	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
21	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
22	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
23	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
24	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
25	#133.	#133.	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	SpaceAfter=No

# sent_id = 78
# text = 158#133.555 244 смех# _ _ _ _ _ _ _ @es1944m-words#@es1944m#136.
1	158#133.555	158#133.555	NUM	_	_	_	_	_	SpacesAfter=\r\n
2	244	244	NUM	_	_	_	_	_	SpacesAfter=\t
3	смех	смех	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	SpaceAfter=No
4	#	#	PUNCT	_	_	_	_	_	SpacesAfter=\t
5	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
6	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
7	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
8	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
9	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
10	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
11	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
12	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
13	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
14	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
15	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
16	136.	136	NUM	_	_	_	_	_	SpaceAfter=No

# sent_id = 79
# text = 244#136.95 245 не _ _ _ _ _ _ _ @es1944m-words#@es1944m#136.95#137.656 246 знаю _ _ _ _ _ _ _ @es1944m-words#@es1944m#137.656#138.362 247 / _ _ _ _ _ _ _ @es1944m-words#@es1944m#138.362#139.068 248 к… _ _ _ _ _ _ _ @es1944m-words#@es1944m#139.068#139.774 249 крест _ _ _ _ _ _ _ @es1944m-words#@es1944m#139.774#140.48 250 в _ _ _ _ _ _ _ @es1944m-words#@es1944m#140.48#141.186 251 него _ _ _ _ _ _ _ @es1944m-words#@es1944m#141.186#141.892 252 воткнул _ _ _ _ _ _ _ @es1944m-words#@es1944m#141.
1	244#136.95	244#136.95	NUM	_	_	_	_	_	SpacesAfter=\r\n
2	245	245	NUM	_	_	_	_	_	SpacesAfter=\t
3	не	не	PART	_	_	_	_	_	SpacesAfter=\t
4	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
5	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
6	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
7	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
8	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
9	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
10	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
11	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
12	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
13	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
14	#136.95#137.656	#136.95#137.656	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
15	246	246	NUM	_	_	_	_	_	SpacesAfter=\t
16	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	SpacesAfter=\t
17	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
18	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
19	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
20	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
21	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
22	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
23	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
24	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
25	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
26	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
27	#137.656#138.362	#137.656#138.362	NOUN	_	_	_	_	_	SpacesAfter=\r\n
28	247	247	NUM	_	_	_	_	_	SpacesAfter=\t
29	/	/	PUNCT	_	_	_	_	_	SpacesAfter=\t
30	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
31	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
32	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
33	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
34	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
35	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
36	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
37	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
38	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
39	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
40	#138.362#139.068	#138.362#139.068	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
41	248	248	NUM	_	_	_	_	_	SpacesAfter=\t
42	к	к	ADP	_	_	_	_	_	SpaceAfter=No
43	…	…	PUNCT	_	_	_	_	_	SpacesAfter=\t
44	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
45	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
46	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
47	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
48	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
49	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
50	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
51	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
52	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
53	@es1944m#139.068#139.774	@es1944m#139.068#139.774	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
54	249	249	NUM	_	_	_	_	_	SpacesAfter=\t
55	крест	крест	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	SpacesAfter=\t
56	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
57	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
58	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
59	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
60	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
61	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
62	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
63	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
64	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
65	@es1944m#139.774#140.48	@es1944m#139.774#140.48	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
66	250	250	NUM	_	_	_	_	_	SpacesAfter=\t
67	в	в	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	SpacesAfter=\t
68	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
69	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
70	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
71	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
72	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
73	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
74	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
75	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
76	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
77	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
78	#140.48#141.186	#140.48#141.186	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
79	251	251	NUM	_	_	_	_	_	SpacesAfter=\t
80	него	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	SpacesAfter=\t
81	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
82	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
83	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
84	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
85	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
86	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
87	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
88	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
89	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
90	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
91	#141.186	#141.186	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
92	#141.892	#141.892	NUM	_	_	_	_	_	SpacesAfter=\r\n
93	252	252	NUM	_	_	_	_	_	SpacesAfter=\t
94	воткнул	воткнуть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	SpacesAfter=\t
95	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
96	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
97	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
98	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
99	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
100	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
101	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
102	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
103	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
104	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
105	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
106	141.	141	NUM	_	_	_	_	_	SpaceAfter=No

# sent_id = 80
# text = 892#142.598 253 #смех# _ _ _ _ _ _ _ @es1944m-words#@es1944m#142.598#143.311 254 да _ _ _ _ _ _ _ @es1944m-words#@es1944m#148.068#148.386 255 я _ _ _ _ _ _ _ @es1944m-words#@es1944m#148.386#148.704 256 просто _ _ _ _ _ _ _ @es1944m-words#@es1944m#148.704#149.022 257 крест _ _ _ _ _ _ _ @es1944m-words#@es1944m#149.022#149.34 258 под _ _ _ _ _ _ _ @es1944m-words#@es1944m#149.34#149.658 259 / _ _ _ _ _ _ _ @es1944m-words#@es1944m#149.658#149.976 260 э _ _ _ _ _ _ _ @es1944m-words#@es1944m#149.976#150.294 261 / _ _ _ _ _ _ _ @es1944m-words#@es1944m#150.
1	892#142.598	892#142.598	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
2	253	253	NUM	_	_	_	_	_	SpacesAfter=\t
3	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
4	смех	смех	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	SpaceAfter=No
5	#	#	PUNCT	_	_	_	_	_	SpacesAfter=\t
6	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
7	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
8	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
9	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
10	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
11	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
12	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
13	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
14	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
15	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
16	#142.598#143.311	#142.598#143.311	NOUN	_	_	_	_	_	SpacesAfter=\r\n
17	254	254	NUM	_	_	_	_	_	SpacesAfter=\t
18	да	да	PART	_	_	_	_	_	SpacesAfter=\t
19	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
20	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
21	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
22	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
23	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
24	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
25	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
26	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
27	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
28	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
29	#148.068#148.386	#148.068#148.386	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
30	255	255	NUM	_	_	_	_	_	SpacesAfter=\t
31	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	SpacesAfter=\t
32	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
33	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
34	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
35	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
36	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
37	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
38	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
39	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
40	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
41	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
42	#148.386#148.704	#148.386#148.704	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
43	256	256	NUM	_	_	_	_	_	SpacesAfter=\t
44	просто	просто	PART	_	_	_	_	_	SpacesAfter=\t
45	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
46	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
47	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
48	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
49	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
50	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
51	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
52	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
53	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
54	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
55	#148.704#149.022	#148.704#149.022	NOUN	_	_	_	_	_	SpacesAfter=\r\n
56	257	257	NUM	_	_	_	_	_	SpacesAfter=\t
57	крест	крест	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	SpacesAfter=\t
58	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
59	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
60	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
61	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
62	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
63	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
64	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
65	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
66	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
67	@es1944m#149.022#149.34	@es1944m#149.022#149.34	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
68	258	258	NUM	_	_	_	_	_	SpacesAfter=\t
69	под	пода	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	SpacesAfter=\t
70	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
71	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
72	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
73	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
74	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
75	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
76	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
77	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
78	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
79	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
80	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
81	149.34#149.658	149.34#149.658	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
82	259	259	NUM	_	_	_	_	_	SpacesAfter=\t
83	/	/	PUNCT	_	_	_	_	_	SpacesAfter=\t
84	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
85	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
86	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
87	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
88	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
89	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
90	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
91	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
92	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
93	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
94	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
95	149.658#149.976	149.658#149.976	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
96	260	260	NUM	_	_	_	_	_	SpacesAfter=\t
97	э	э	INTJ	_	_	_	_	_	SpacesAfter=\t
98	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
99	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
100	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
101	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
102	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
103	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
104	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
105	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
106	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
107	@es1944m#149.976#150.294	@es1944m#149.976#150.294	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
108	261	261	NUM	_	_	_	_	_	SpacesAfter=\t
109	/	/	PUNCT	_	_	_	_	_	SpacesAfter=\t
110	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
111	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
112	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
113	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
114	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
115	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
116	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
117	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
118	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
119	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
120	#150.	#150.	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	SpaceAfter=No

# sent_id = 81
# text = 294#150.612 262 под _ _ _ _ _ _ _ @es1944m-words#@es1944m#150.612#150.93 263 подушкой _ _ _ _ _ _ _ @es1944m-words#@es1944m#150.93#151.248 264 всегда _ _ _ _ _ _ _ @es1944m-words#@es1944m#151.
1	294#150.612	294#150.612	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	SpacesAfter=\r\n
2	262	262	NUM	_	_	_	_	_	SpacesAfter=\t
3	под	под	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	SpacesAfter=\t
4	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
5	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
6	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
7	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
8	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
9	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
10	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
11	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
12	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
13	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
14	#150.612#150.93	#150.612#150.93	NUM	_	_	_	_	_	SpacesAfter=\r\n
15	263	263	NUM	_	_	_	_	_	SpacesAfter=\t
16	подушкой	подушка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	SpacesAfter=\t
17	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
18	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
19	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
20	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
21	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
22	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
23	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
24	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
25	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
26	@es1944m#150.93#151.248	@es1944m#150.93#151.248	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
27	264	264	NUM	_	_	_	_	_	SpacesAfter=\t
28	всегда	всегда	ADV	_	Degree=Pos	_	_	_	SpacesAfter=\t
29	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
30	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
31	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
32	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
33	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
34	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
35	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
36	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
37	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
38	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
39	#151.	#151.	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	SpaceAfter=No

# sent_id = 82
# text = 248#151.566 265 / _ _ _ _ _ _ _ @es1944m-words#@es1944m#151.566#151.884 266 блин _ _ _ _ _ _ _ @es1944m-words#@es1944m#151.884#152.202 267 я _ _ _ _ _ _ _ @es1944m-words#@es1944m#152.
1	248#151.566	248#151.566	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
2	265	265	NUM	_	_	_	_	_	SpacesAfter=\t
3	/	/	PUNCT	_	_	_	_	_	SpacesAfter=\t
4	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
5	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
6	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
7	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
8	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
9	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
10	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
11	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
12	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
13	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
14	#151.566#151.884	#151.566#151.884	X	_	Foreign=Yes	_	_	_	SpacesAfter=\r\n
15	266	266	NUM	_	_	_	_	_	SpacesAfter=\t
16	блин	блин	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	SpacesAfter=\t
17	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
18	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
19	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
20	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
21	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
22	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
23	_	_	PUNCT	_	_	_	_	_	SpacesAfter=\t
24	@es1944m-words	@es1944m-words	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
25	#	#	PUNCT	_	_	_	_	_	SpaceAfter=No
26	@es1944m	@es1944m	X	_	Foreign=Yes	_	_	_	SpaceAfter=No
